datetime,temp_heated,temp_out,temp_low,temp_high,moist_F,moist_V,moist_E,moist_true
2024-10-19 15:19:15.858000+03:00,,,,,208.40,131.80,172.55,
2024-10-19 15:19:17+03:00,66.50,14.70,31.00,10.70,,,,
2024-10-19 15:19:17.533000+03:00,,,,,157.90,149.55,171.85,
2024-10-19 15:19:19+03:00,66.90,14.80,31.00,11.10,,,,
2024-10-19 15:19:19.248000+03:00,,,,,157.70,149.20,171.60,
2024-10-19 15:19:20+03:00,66.00,14.40,30.60,11.00,,,,
2024-10-19 15:19:20.943000+03:00,,,,,158.30,149.85,172.15,
2024-10-19 15:19:22+03:00,66.20,15.00,30.70,10.80,,,,
2024-10-19 15:19:22.648000+03:00,,,,,159.65,150.15,172.05,
2024-10-19 15:19:24+03:00,66.80,14.80,30.70,11.10,,,,
2024-10-19 15:19:24.328000+03:00,,,,,159.85,150.80,173.20,
2024-10-19 15:19:25+03:00,66.60,14.80,31.10,10.90,,,,
2024-10-19 15:19:26.013000+03:00,,,,,157.00,148.90,171.10,
2024-10-19 15:19:27+03:00,66.70,14.70,30.90,10.60,,,,
2024-10-19 15:19:27.738000+03:00,,,,,156.30,148.60,171.05,
2024-10-19 15:19:29+03:00,66.70,14.80,30.80,10.80,,,,
2024-10-19 15:19:29.408000+03:00,,,,,157.85,149.20,171.25,
2024-10-19 15:19:30+03:00,66.60,14.80,30.60,10.60,,,,
2024-10-19 15:19:31.093000+03:00,,,,,157.85,149.20,171.00,
2024-10-19 15:19:32+03:00,66.70,20.50,30.70,11.20,,,,
2024-10-19 15:19:32.803000+03:00,,,,,157.70,149.55,171.75,
2024-10-19 15:19:34+03:00,66.80,15.00,30.90,10.40,,,,
2024-10-19 15:19:34.493000+03:00,,,,,158.70,148.60,169.65,
2024-10-19 15:19:36+03:00,67.00,16.20,30.90,11.30,,,,
2024-10-19 15:19:36.193000+03:00,,,,,156.80,147.95,169.60,
2024-10-19 15:19:37+03:00,66.80,21.40,31.40,13.40,,,,
2024-10-19 15:19:37.908000+03:00,,,,,155.55,147.95,170.50,
2024-10-19 15:19:39+03:00,66.90,14.90,31.10,10.60,,,,
2024-10-19 15:19:39.648000+03:00,,,,,155.80,147.30,169.15,
2024-10-19 15:19:41+03:00,66.30,14.90,31.20,11.00,,,,
2024-10-19 15:19:41.383000+03:00,,,,,156.50,147.65,169.40,
2024-10-19 15:19:42+03:00,66.20,15.10,31.10,11.10,,,,
2024-10-19 15:19:43.103000+03:00,,,,,157.10,147.30,168.35,
2024-10-19 15:19:44+03:00,67.10,15.00,31.10,10.90,,,,
2024-10-19 15:19:44.828000+03:00,,,,,156.45,147.95,169.70,
2024-10-19 15:19:46+03:00,66.80,15.00,31.40,10.90,,,,
2024-10-19 15:19:46.533000+03:00,,,,,155.25,146.70,168.40,
2024-10-19 15:19:48+03:00,67.00,18.20,31.20,10.70,,,,
2024-10-19 15:19:48.263000+03:00,,,,,155.25,146.40,167.35,
2024-10-19 15:19:49+03:00,66.80,15.00,30.50,12.80,,,,
2024-10-19 15:19:49.938000+03:00,,,,,155.60,147.00,168.70,
2024-10-19 15:19:51+03:00,66.80,15.10,30.90,15.00,,,,
2024-10-19 15:19:51.663000+03:00,,,,,155.80,147.00,168.10,
2024-10-19 15:19:53+03:00,66.90,15.20,31.30,11.20,,,,
2024-10-19 15:19:53.343000+03:00,,,,,154.20,146.05,167.90,
2024-10-19 15:19:54+03:00,66.80,15.10,30.70,11.10,,,,
2024-10-19 15:19:55.023000+03:00,,,,,156.30,147.30,168.65,
2024-10-19 15:19:56+03:00,66.90,15.00,30.80,11.10,,,,
2024-10-19 15:19:56.703000+03:00,,,,,156.15,147.00,168.15,
2024-10-19 15:19:58+03:00,67.00,15.30,30.80,11.40,,,,
2024-10-19 15:19:58.403000+03:00,,,,,154.20,146.05,167.75,
2024-10-19 15:19:59+03:00,67.10,15.10,31.00,10.70,,,,
2024-10-19 15:20:00.093000+03:00,,,,,154.40,145.75,166.60,
2024-10-19 15:20:01+03:00,66.80,15.20,31.00,10.90,,,,
2024-10-19 15:20:01.803000+03:00,,,,,153.60,145.45,167.00,
2024-10-19 15:20:03+03:00,66.80,15.50,31.90,11.00,,,,
2024-10-19 15:20:03.498000+03:00,,,,,155.20,146.05,166.90,
2024-10-19 15:20:05+03:00,66.70,15.30,30.80,11.10,,,,
2024-10-19 15:20:05.193000+03:00,,,,,155.00,146.05,166.95,
2024-10-19 15:20:06+03:00,66.60,15.00,31.00,10.90,,,,
2024-10-19 15:20:06.888000+03:00,,,,,153.20,144.15,164.70,
2024-10-19 15:20:08+03:00,67.00,14.80,30.70,10.70,,,,
2024-10-19 15:20:08.578000+03:00,,,,,153.45,145.45,167.05,
2024-10-19 15:20:10+03:00,67.10,15.60,31.00,10.70,,,,
2024-10-19 15:20:10.258000+03:00,,,,,152.15,144.50,165.70,
2024-10-19 15:20:11+03:00,66.60,15.50,31.10,10.50,,,,
2024-10-19 15:20:11.978000+03:00,,,,,152.15,144.15,165.15,
2024-10-19 15:20:13+03:00,66.80,15.10,31.00,11.20,,,,
2024-10-19 15:20:13.683000+03:00,,,,,152.75,143.85,164.45,
2024-10-19 15:20:15+03:00,67.10,15.50,31.10,10.90,,,,
2024-10-19 15:20:15.378000+03:00,,,,,152.85,143.85,164.30,
2024-10-19 15:20:16+03:00,66.80,15.20,31.00,10.60,,,,
2024-10-19 15:20:17.078000+03:00,,,,,152.35,144.50,165.50,
2024-10-19 15:20:18+03:00,66.60,15.10,30.70,11.20,,,,
2024-10-19 15:20:18.743000+03:00,,,,,153.20,144.15,164.70,
2024-10-19 15:20:20+03:00,67.00,15.10,30.40,10.90,,,,
2024-10-19 15:20:20.433000+03:00,,,,,152.95,144.80,166.10,
2024-10-19 15:20:21+03:00,66.60,15.30,30.60,10.80,,,,
2024-10-19 15:20:22.123000+03:00,,,,,153.40,144.15,164.75,
2024-10-19 15:20:23+03:00,66.20,15.10,31.10,10.70,,,,
2024-10-19 15:20:23.813000+03:00,,,,,154.00,144.50,164.75,
2024-10-19 15:20:25+03:00,67.70,15.80,32.20,11.20,,,,
2024-10-19 15:20:25.518000+03:00,,,,,152.10,143.85,164.55,
2024-10-19 15:20:27+03:00,67.20,15.50,30.80,10.50,,,,
2024-10-19 15:20:27.213000+03:00,,,,,152.40,144.15,164.95,
2024-10-19 15:20:28+03:00,66.90,15.20,30.70,10.70,,,,
2024-10-19 15:20:28.913000+03:00,,,,,152.75,144.15,164.60,
2024-10-19 15:20:30+03:00,67.00,15.80,30.50,10.40,,,,
2024-10-19 15:20:30.603000+03:00,,,,,152.90,143.85,164.05,
2024-10-19 15:20:32+03:00,68.00,15.50,31.00,10.40,,,,
2024-10-19 15:20:32.288000+03:00,,,,,150.85,143.85,165.25,
2024-10-19 15:20:33+03:00,66.40,15.10,30.80,10.70,,,,
2024-10-19 15:20:33.963000+03:00,,,,,152.60,144.50,165.35,
2024-10-19 15:20:35+03:00,66.80,15.50,31.40,10.80,,,,
2024-10-19 15:20:35.653000+03:00,,,,,152.20,143.85,164.30,
2024-10-19 15:20:37+03:00,67.00,15.70,31.60,10.80,,,,
2024-10-19 15:20:37.318000+03:00,,,,,152.70,144.50,165.75,
2024-10-19 15:20:38+03:00,67.20,16.00,31.40,10.70,,,,
2024-10-19 15:20:39.013000+03:00,,,,,152.45,144.15,165.05,
2024-10-19 15:20:40+03:00,70.30,15.30,31.10,10.60,,,,
2024-10-19 15:20:40.718000+03:00,,,,,153.75,144.80,165.45,
2024-10-19 15:20:42+03:00,67.20,15.00,30.70,10.70,,,,
2024-10-19 15:20:42.408000+03:00,,,,,149.95,142.60,163.55,
2024-10-19 15:20:43+03:00,67.40,15.80,31.20,10.60,,,,
2024-10-19 15:20:44.103000+03:00,,,,,154.25,145.45,166.20,
2024-10-19 15:20:45+03:00,67.30,15.70,31.20,11.00,,,,
2024-10-19 15:20:45.823000+03:00,,,,,153.05,144.50,165.25,
2024-10-19 15:20:47+03:00,69.10,15.60,31.30,11.00,,,,
2024-10-19 15:20:47.553000+03:00,,,,,152.20,143.85,164.45,
2024-10-19 15:20:49+03:00,66.60,15.50,31.00,10.50,,,,
2024-10-19 15:20:49.263000+03:00,,,,,151.95,143.85,164.60,
2024-10-19 15:20:50+03:00,66.70,15.50,31.30,10.20,,,,
2024-10-19 15:20:50.951000+03:00,,,,,153.05,144.50,165.05,
2024-10-19 15:20:52+03:00,68.50,15.70,31.30,10.40,,,,
2024-10-19 15:20:52.638000+03:00,,,,,152.35,143.85,164.50,
2024-10-19 15:20:54+03:00,67.00,15.60,30.90,10.50,,,,
2024-10-19 15:20:54.333000+03:00,,,,,152.00,143.85,164.70,
2024-10-19 15:20:55+03:00,70.70,17.80,31.40,10.50,,,,
2024-10-19 15:20:56.023000+03:00,,,,,152.75,144.80,165.75,
2024-10-19 15:20:57+03:00,68.40,15.60,32.20,10.60,,,,
2024-10-19 15:20:57.758000+03:00,,,,,153.10,144.15,164.75,
2024-10-19 15:20:59+03:00,67.00,15.80,31.00,10.80,,,,
2024-10-19 15:20:59.448000+03:00,,,,,152.65,143.85,164.05,
2024-10-19 15:21:01+03:00,66.50,15.60,31.30,10.50,,,,
2024-10-19 15:21:01.153000+03:00,,,,,153.00,144.50,165.20,
2024-10-19 15:21:02+03:00,66.50,15.80,31.60,10.60,,,,
2024-10-19 15:21:02.858000+03:00,,,,,153.95,144.80,165.45,
2024-10-19 15:21:04+03:00,66.80,15.20,31.10,10.30,,,,
2024-10-19 15:21:04.533000+03:00,,,,,153.80,144.80,165.70,
2024-10-19 15:21:06+03:00,66.90,15.50,30.80,10.30,,,,
2024-10-19 15:21:06.213000+03:00,,,,,153.90,144.80,165.15,
2024-10-19 15:21:07+03:00,68.30,16.20,31.40,10.50,,,,
2024-10-19 15:21:07.893000+03:00,,,,,153.30,144.80,165.60,
2024-10-19 15:21:09+03:00,67.90,16.80,31.00,10.60,,,,
2024-10-19 15:21:09.558000+03:00,,,,,153.15,144.15,164.50,
2024-10-19 15:21:11+03:00,66.30,15.50,31.40,10.80,,,,
2024-10-19 15:21:11.233000+03:00,,,,,153.85,145.45,166.40,
2024-10-19 15:21:12+03:00,66.90,15.10,31.20,10.70,,,,
2024-10-19 15:21:12.894000+03:00,,,,,153.80,144.80,165.50,
2024-10-19 15:21:14+03:00,67.20,15.80,31.40,10.70,,,,
2024-10-19 15:21:14.608000+03:00,,,,,150.85,144.50,166.80,
2024-10-19 15:21:16+03:00,67.50,15.60,31.10,10.70,,,,
2024-10-19 15:21:16.317000+03:00,,,,,152.85,144.50,165.60,
2024-10-19 15:21:17+03:00,67.70,15.50,30.80,10.70,,,,
2024-10-19 15:21:18.003000+03:00,,,,,152.65,144.50,165.35,
2024-10-19 15:21:19+03:00,66.90,15.40,30.90,10.70,,,,
2024-10-19 15:21:19.688000+03:00,,,,,153.05,144.50,165.50,
2024-10-19 15:21:21+03:00,66.20,15.50,31.30,10.20,,,,
2024-10-19 15:21:21.358000+03:00,,,,,154.25,145.10,165.65,
2024-10-19 15:21:22+03:00,66.70,18.30,32.10,10.60,,,,
2024-10-19 15:21:23.023000+03:00,,,,,153.75,145.10,166.35,
2024-10-19 15:21:24+03:00,67.50,15.60,31.00,10.90,,,,
2024-10-19 15:21:24.793000+03:00,,,,,153.85,145.10,165.70,
2024-10-19 15:21:26+03:00,67.00,16.40,31.60,10.60,,,,
2024-10-19 15:21:26.493000+03:00,,,,,153.00,145.10,166.65,
2024-10-19 15:21:28+03:00,67.40,15.80,31.00,10.60,,,,
2024-10-19 15:21:28.193000+03:00,,,,,151.00,143.55,164.70,
2024-10-19 15:21:29+03:00,66.80,15.30,31.10,10.60,,,,
2024-10-19 15:21:29.898000+03:00,,,,,154.70,145.75,166.40,
2024-10-19 15:21:31+03:00,66.70,15.30,31.10,10.30,,,,
2024-10-19 15:21:31.563000+03:00,,,,,155.40,145.45,165.90,
2024-10-19 15:21:33+03:00,69.30,16.20,31.00,10.60,,,,
2024-10-19 15:21:33.243000+03:00,,,,,154.35,145.45,166.25,
2024-10-19 15:21:34+03:00,66.90,15.50,31.30,10.30,,,,
2024-10-19 15:21:34.913000+03:00,,,,,154.80,145.45,166.20,
2024-10-19 15:21:36+03:00,67.00,16.10,31.40,10.80,,,,
2024-10-19 15:21:36.578000+03:00,,,,,154.30,145.45,166.35,
2024-10-19 15:21:38+03:00,66.90,15.80,31.30,10.70,,,,
2024-10-19 15:21:38.273000+03:00,,,,,154.40,145.45,166.35,
2024-10-19 15:21:39+03:00,67.40,15.70,31.40,10.60,,,,
2024-10-19 15:21:39.998000+03:00,,,,,153.40,144.80,165.40,
2024-10-19 15:21:41+03:00,67.20,16.10,31.30,11.70,,,,
2024-10-19 15:21:41.738000+03:00,,,,,154.45,145.75,167.05,
2024-10-19 15:21:43+03:00,67.30,16.20,31.70,13.80,,,,
2024-10-19 15:21:43.468000+03:00,,,,,153.10,144.50,165.40,
2024-10-19 15:21:45+03:00,66.90,15.70,31.40,10.80,,,,
2024-10-19 15:21:45.173000+03:00,,,,,153.35,144.80,165.60,
2024-10-19 15:21:46+03:00,67.20,16.00,31.30,10.60,,,,
2024-10-19 15:21:46.863000+03:00,,,,,152.70,144.80,165.90,
2024-10-19 15:21:48+03:00,67.00,16.00,30.80,10.70,,,,
2024-10-19 15:21:48.543000+03:00,,,,,152.80,144.80,165.80,
2024-10-19 15:21:50+03:00,67.10,19.00,31.00,10.80,,,,
2024-10-19 15:21:50.238000+03:00,,,,,153.85,145.45,166.40,
2024-10-19 15:21:51+03:00,67.30,16.10,31.40,10.50,,,,
2024-10-19 15:21:51.943000+03:00,,,,,153.40,145.10,166.25,
2024-10-19 15:21:53+03:00,66.90,15.80,33.80,10.60,,,,
2024-10-19 15:21:53.608000+03:00,,,,,151.40,144.15,165.65,
2024-10-19 15:21:55+03:00,66.50,16.10,30.80,10.50,,,,
2024-10-19 15:21:55.313000+03:00,,,,,152.60,145.10,166.60,
2024-10-19 15:21:56+03:00,67.10,15.80,30.90,10.60,,,,
2024-10-19 15:21:56.983000+03:00,,,,,154.05,145.45,166.70,
2024-10-19 15:21:58+03:00,67.10,15.90,30.80,10.60,,,,
2024-10-19 15:21:58.658000+03:00,,,,,153.10,145.10,166.50,
2024-10-19 15:22:00+03:00,67.00,16.10,30.80,10.50,,,,
2024-10-19 15:22:00.353000+03:00,,,,,153.55,144.80,165.65,
2024-10-19 15:22:01+03:00,67.10,17.00,30.80,10.70,,,,
2024-10-19 15:22:02.063000+03:00,,,,,152.85,144.80,165.80,
2024-10-19 15:22:03+03:00,67.90,16.20,31.10,10.60,,,,
2024-10-19 15:22:03.743000+03:00,,,,,152.75,144.80,166.10,
2024-10-19 15:22:05+03:00,67.10,16.10,31.00,10.20,,,,
2024-10-19 15:22:05.443000+03:00,,,,,153.70,145.10,165.90,
2024-10-19 15:22:06+03:00,67.80,16.20,31.10,10.50,,,,
2024-10-19 15:22:07.118000+03:00,,,,,152.35,144.50,165.60,
2024-10-19 15:22:08+03:00,68.90,16.40,31.60,10.60,,,,
2024-10-19 15:22:08.794000+03:00,,,,,152.90,145.10,166.75,
2024-10-19 15:22:10+03:00,67.60,16.10,30.90,11.00,,,,
2024-10-19 15:22:10.488000+03:00,,,,,152.60,144.50,165.70,
2024-10-19 15:22:12+03:00,67.20,16.00,31.20,10.30,,,,
2024-10-19 15:22:12.168000+03:00,,,,,152.65,144.80,165.95,
2024-10-19 15:22:13+03:00,72.00,16.20,31.00,11.00,,,,
2024-10-19 15:22:13.853000+03:00,,,,,153.65,146.05,168.10,
2024-10-19 15:22:15+03:00,68.50,16.80,31.10,11.10,,,,
2024-10-19 15:22:15.598000+03:00,,,,,153.90,145.75,167.20,
2024-10-19 15:22:17+03:00,67.70,16.50,31.20,10.90,,,,
2024-10-19 15:22:17.308000+03:00,,,,,152.45,144.80,165.95,
2024-10-19 15:22:18+03:00,67.20,16.00,30.70,9.90,,,,
2024-10-19 15:22:18.958000+03:00,,,,,145.60,141.95,166.45,
2024-10-19 15:22:20+03:00,68.10,16.00,30.70,11.00,,,,
2024-10-19 15:22:20.623000+03:00,,,,,154.25,146.05,167.60,
2024-10-19 15:22:22+03:00,67.10,16.50,31.70,10.80,,,,
2024-10-19 15:22:22.318000+03:00,,,,,154.30,145.75,167.15,
2024-10-19 15:22:23+03:00,67.50,16.50,31.50,10.30,,,,
2024-10-19 15:22:24.028000+03:00,,,,,153.10,145.10,166.50,
2024-10-19 15:22:25+03:00,67.00,16.20,31.10,10.60,,,,
2024-10-19 15:22:25.738000+03:00,,,,,152.75,145.10,166.50,
2024-10-19 15:22:27+03:00,69.40,16.40,33.60,11.10,,,,
2024-10-19 15:22:27.413000+03:00,,,,,152.70,144.80,166.40,
2024-10-19 15:22:28+03:00,67.20,16.50,31.50,10.70,,,,
2024-10-19 15:22:29.118000+03:00,,,,,153.80,146.05,167.70,
2024-10-19 15:22:30+03:00,67.20,16.60,31.60,10.80,,,,
2024-10-19 15:22:30.828000+03:00,,,,,154.20,145.45,166.65,
2024-10-19 15:22:32+03:00,67.00,15.80,31.60,10.80,,,,
2024-10-19 15:22:32.538000+03:00,,,,,154.00,146.40,168.05,
2024-10-19 15:22:34+03:00,68.60,15.80,31.10,10.50,,,,
2024-10-19 15:22:34.223000+03:00,,,,,154.45,146.70,168.45,
2024-10-19 15:22:35+03:00,66.80,16.10,31.40,10.70,,,,
2024-10-19 15:22:35.918000+03:00,,,,,153.30,145.10,166.45,
2024-10-19 15:22:37+03:00,66.60,16.10,31.50,10.60,,,,
2024-10-19 15:22:37.578000+03:00,,,,,153.55,145.45,166.95,
2024-10-19 15:22:39+03:00,67.10,16.00,31.30,10.40,,,,
2024-10-19 15:22:39.273000+03:00,,,,,154.00,145.75,166.95,
2024-10-19 15:22:40+03:00,66.90,16.10,31.70,10.50,,,,
2024-10-19 15:22:41.003000+03:00,,,,,153.40,146.05,168.00,
2024-10-19 15:22:42+03:00,66.80,15.50,31.90,10.90,,,,
2024-10-19 15:22:42.703000+03:00,,,,,152.35,145.10,167.15,
2024-10-19 15:22:44+03:00,66.40,16.30,31.40,10.40,,,,
2024-10-19 15:22:44.373000+03:00,,,,,155.20,146.40,167.75,
2024-10-19 15:22:45+03:00,66.80,16.70,33.10,11.20,,,,
2024-10-19 15:22:46.073000+03:00,,,,,153.80,145.75,167.00,
2024-10-19 15:22:47+03:00,66.80,16.40,32.40,10.30,,,,
2024-10-19 15:22:47.743000+03:00,,,,,153.75,146.05,168.00,
2024-10-19 15:22:49+03:00,67.60,16.40,33.40,10.90,,,,
2024-10-19 15:22:49.428000+03:00,,,,,154.25,146.05,167.65,
2024-10-19 15:22:50+03:00,67.10,16.20,32.00,10.80,,,,
2024-10-19 15:22:51.128000+03:00,,,,,154.65,146.70,168.25,
2024-10-19 15:22:52+03:00,67.40,16.10,31.90,10.70,,,,
2024-10-19 15:22:52.848000+03:00,,,,,154.35,146.40,167.80,
2024-10-19 15:22:54+03:00,66.80,16.30,31.80,10.70,,,,
2024-10-19 15:22:54.623000+03:00,,,,,153.10,145.75,167.80,
2024-10-19 15:22:56+03:00,67.80,17.10,37.60,13.10,,,,
2024-10-19 15:22:56.313000+03:00,,,,,154.45,146.40,167.90,
2024-10-19 15:22:57+03:00,67.00,16.40,32.10,10.30,,,,
2024-10-19 15:22:57.988000+03:00,,,,,152.60,145.45,167.30,
2024-10-19 15:22:59+03:00,66.60,17.50,32.90,10.50,,,,
2024-10-19 15:22:59.693000+03:00,,,,,154.35,146.05,167.80,
2024-10-19 15:23:01+03:00,66.70,15.90,32.00,10.30,,,,
2024-10-19 15:23:01.383000+03:00,,,,,152.45,145.75,168.20,
2024-10-19 15:23:02+03:00,72.30,15.90,31.60,10.30,,,,
2024-10-19 15:23:03.056000+03:00,,,,,153.55,146.05,168.15,
2024-10-19 15:23:04+03:00,66.90,15.90,31.60,10.30,,,,
2024-10-19 15:23:04.778000+03:00,,,,,154.05,146.05,167.75,
2024-10-19 15:23:06+03:00,66.40,15.90,31.60,10.30,,,,
2024-10-19 15:23:06.473000+03:00,,,,,154.15,146.05,167.30,
2024-10-19 15:23:08+03:00,66.90,15.90,31.60,10.30,,,,
2024-10-19 15:23:08.163000+03:00,,,,,153.60,146.05,168.05,
2024-10-19 15:23:09+03:00,67.30,16.40,31.60,10.30,,,,
2024-10-19 15:23:09.868000+03:00,,,,,153.15,145.75,167.60,
2024-10-19 15:23:11+03:00,67.20,16.40,31.60,10.30,,,,
2024-10-19 15:23:11.558000+03:00,,,,,152.75,145.45,167.30,
2024-10-19 15:23:13+03:00,67.60,16.60,32.90,10.30,,,,
2024-10-19 15:23:13.223000+03:00,,,,,153.30,146.05,168.15,
2024-10-19 15:23:14+03:00,67.50,16.60,32.50,10.30,,,,
2024-10-19 15:23:14.953000+03:00,,,,,153.60,146.40,168.45,
2024-10-19 15:23:16+03:00,67.10,16.30,32.70,10.30,,,,
2024-10-19 15:23:16.633000+03:00,,,,,154.05,146.05,167.65,
2024-10-19 15:23:18+03:00,67.70,16.00,32.40,10.60,,,,
2024-10-19 15:23:18.328000+03:00,,,,,154.75,146.70,168.60,
2024-10-19 15:23:19+03:00,67.50,16.30,32.70,11.20,,,,
2024-10-19 15:23:20.028000+03:00,,,,,154.45,146.40,168.10,
2024-10-19 15:23:21+03:00,67.70,16.30,32.70,11.10,,,,
2024-10-19 15:23:21.718000+03:00,,,,,155.00,146.70,168.25,
2024-10-19 15:23:23+03:00,67.20,16.30,32.70,11.10,,,,
2024-10-19 15:23:23.413000+03:00,,,,,152.45,145.45,167.40,
2024-10-19 15:23:24+03:00,67.00,17.40,33.70,11.30,,,,
2024-10-19 15:23:25.128000+03:00,,,,,153.35,145.75,167.65,
2024-10-19 15:23:26+03:00,67.10,16.80,33.70,11.30,,,,
2024-10-19 15:23:26.823000+03:00,,,,,155.10,146.70,168.35,
2024-10-19 15:23:28+03:00,67.20,16.10,33.70,11.30,,,,
2024-10-19 15:23:28.508000+03:00,,,,,154.45,146.70,168.40,
2024-10-19 15:23:30+03:00,67.60,16.40,32.50,11.30,,,,
2024-10-19 15:23:30.203000+03:00,,,,,153.25,146.40,168.60,
2024-10-19 15:23:31+03:00,67.40,16.00,32.30,11.30,,,,
2024-10-19 15:23:31.898000+03:00,,,,,153.95,146.70,168.75,
2024-10-19 15:23:33+03:00,67.80,16.60,32.50,10.40,,,,
2024-10-19 15:23:33.608000+03:00,,,,,154.80,146.70,168.60,
2024-10-19 15:23:35+03:00,69.00,16.80,32.30,10.80,,,,
2024-10-19 15:23:35.288000+03:00,,,,,153.35,146.05,168.05,
2024-10-19 15:23:36+03:00,67.10,16.50,33.50,12.30,,,,
2024-10-19 15:23:36.991000+03:00,,,,,152.00,145.10,167.50,
2024-10-19 15:23:38+03:00,67.10,16.80,32.60,11.20,,,,
2024-10-19 15:23:38.678000+03:00,,,,,153.85,146.70,169.00,
2024-10-19 15:23:40+03:00,67.30,16.10,33.90,10.70,,,,
2024-10-19 15:23:40.383000+03:00,,,,,156.10,147.65,169.35,
2024-10-19 15:23:41+03:00,68.10,16.60,32.70,10.70,,,,
2024-10-19 15:23:42.033000+03:00,,,,,154.90,147.00,169.20,
2024-10-19 15:23:43+03:00,66.90,18.20,32.40,10.60,,,,
2024-10-19 15:23:43.743000+03:00,,,,,152.45,137.85,168.70,
2024-10-19 15:23:45+03:00,66.70,16.70,32.60,10.20,,,,
2024-10-19 15:23:45.448000+03:00,,,,,155.20,147.00,169.05,
2024-10-19 15:23:46+03:00,67.00,16.20,33.00,10.70,,,,
2024-10-19 15:23:47.133000+03:00,,,,,154.05,146.40,168.40,
2024-10-19 15:23:48+03:00,67.10,16.30,32.50,14.60,,,,
2024-10-19 15:23:48.808000+03:00,,,,,152.35,145.45,167.80,
2024-10-19 15:23:50+03:00,67.60,16.90,32.30,10.40,,,,
2024-10-19 15:23:50.518000+03:00,,,,,154.60,147.00,169.40,
2024-10-19 15:23:52+03:00,67.30,16.90,32.80,11.00,,,,
2024-10-19 15:23:52.213000+03:00,,,,,153.50,146.40,168.90,
2024-10-19 15:23:53+03:00,67.30,16.40,32.30,10.30,,,,
2024-10-19 15:23:53.893000+03:00,,,,,154.75,147.30,169.90,
2024-10-19 15:23:55+03:00,66.80,16.10,32.30,10.60,,,,
2024-10-19 15:23:55.588000+03:00,,,,,154.45,147.30,169.70,
2024-10-19 15:23:57+03:00,67.80,16.60,32.50,10.30,,,,
2024-10-19 15:23:57.288000+03:00,,,,,154.20,146.70,168.75,
2024-10-19 15:23:58+03:00,67.00,16.30,33.20,11.60,,,,
2024-10-19 15:23:58.958000+03:00,,,,,155.65,147.65,169.65,
2024-10-19 15:24:00+03:00,69.80,17.40,38.40,12.20,,,,
2024-10-19 15:24:00.618000+03:00,,,,,155.75,147.65,169.45,
2024-10-19 15:24:02+03:00,67.40,16.70,32.10,10.30,,,,
2024-10-19 15:24:02.353000+03:00,,,,,156.00,147.65,169.50,
2024-10-19 15:24:03+03:00,67.80,16.50,32.10,10.20,,,,
2024-10-19 15:24:04.053000+03:00,,,,,155.80,147.95,170.00,
2024-10-19 15:24:05+03:00,67.30,16.50,33.10,10.30,,,,
2024-10-19 15:24:05.763000+03:00,,,,,155.30,148.25,171.40,
2024-10-19 15:24:07+03:00,68.60,16.60,32.00,10.30,,,,
2024-10-19 15:24:07.458000+03:00,,,,,156.40,148.25,170.30,
2024-10-19 15:24:09+03:00,67.20,17.30,32.30,10.30,,,,
2024-10-19 15:24:09.148000+03:00,,,,,155.85,147.95,170.05,
2024-10-19 15:24:10+03:00,67.60,17.10,32.40,10.50,,,,
2024-10-19 15:24:10.853000+03:00,,,,,156.55,148.60,171.20,
2024-10-19 15:24:12+03:00,67.50,16.50,32.00,10.40,,,,
2024-10-19 15:24:12.558000+03:00,,,,,155.55,148.25,170.80,
2024-10-19 15:24:14+03:00,67.90,17.00,32.30,12.60,,,,
2024-10-19 15:24:14.238000+03:00,,,,,155.65,147.95,170.40,
2024-10-19 15:24:15+03:00,67.60,17.00,32.40,11.50,,,,
2024-10-19 15:24:15.928000+03:00,,,,,157.30,149.20,171.50,
2024-10-19 15:24:17+03:00,67.40,16.90,32.50,10.30,,,,
2024-10-19 15:24:17.613000+03:00,,,,,156.05,148.25,170.70,
2024-10-19 15:24:19+03:00,67.30,16.90,32.70,10.40,,,,
2024-10-19 15:24:19.283000+03:00,,,,,154.85,147.95,171.00,
2024-10-19 15:24:20+03:00,68.00,16.80,32.40,10.50,,,,
2024-10-19 15:24:20.998000+03:00,,,,,156.35,148.90,171.50,
2024-10-19 15:24:22+03:00,67.20,16.50,32.20,10.60,,,,
2024-10-19 15:24:22.708000+03:00,,,,,157.65,149.20,171.30,
2024-10-19 15:24:24+03:00,68.10,16.40,32.40,10.50,,,,
2024-10-19 15:24:24.408000+03:00,,,,,157.95,149.55,171.65,
2024-10-19 15:24:25+03:00,67.60,16.70,32.10,10.70,,,,
2024-10-19 15:24:26.113000+03:00,,,,,158.95,150.15,172.45,
2024-10-19 15:24:27+03:00,67.60,17.10,32.70,10.90,,,,
2024-10-19 15:24:27.803000+03:00,,,,,156.35,148.90,171.85,
2024-10-19 15:24:29+03:00,67.70,17.20,32.20,10.50,,,,
2024-10-19 15:24:29.473000+03:00,,,,,156.50,148.60,171.10,
2024-10-19 15:24:31+03:00,67.80,16.60,32.20,10.60,,,,
2024-10-19 15:24:31.208000+03:00,,,,,156.75,149.20,172.35,
2024-10-19 15:24:32+03:00,68.00,17.20,32.50,10.80,,,,
2024-10-19 15:24:32.883000+03:00,,,,,157.85,149.55,171.70,
2024-10-19 15:24:34+03:00,67.30,17.10,32.40,10.90,,,,
2024-10-19 15:24:34.558000+03:00,,,,,157.30,148.60,170.50,
